Ledger location: test-ledger
Log: test-ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Connecting...
Identity: ABBsG4aVVWCy2DdZNofw51AWqL8cQ5J6wBQ5GXFyqgTL
Genesis Hash: EEJS834yqaxRJN4fJ2czL97CKTX4D52wfUocMccoQs1
Version: 2.1.22
Shred Version: 4667
Gossip Address: 127.0.0.1:1024
TPU Address: 127.0.0.1:1027
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:04:35 | Processed Slot: 583 | Confirmed Slot: 583 | Finalized Slot: 552 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 886 | ◎499.997855000
00:04:35 | Processed Slot: 584 | Confirmed Slot: 584 | Finalized Slot: 553 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 887 | ◎499.997850000
00:04:36 | Processed Slot: 584 | Confirmed Slot: 584 | Finalized Slot: 553 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 887 | ◎499.997850000
00:04:36 | Processed Slot: 585 | Confirmed Slot: 585 | Finalized Slot: 554 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 888 | ◎499.997845000
00:04:36 | Processed Slot: 585 | Confirmed Slot: 585 | Finalized Slot: 554 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 888 | ◎499.997845000
00:04:36 | Processed Slot: 586 | Confirmed Slot: 586 | Finalized Slot: 555 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 889 | ◎499.997840000
00:04:37 | Processed Slot: 587 | Confirmed Slot: 587 | Finalized Slot: 556 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 890 | ◎499.997835000
00:04:37 | Processed Slot: 587 | Confirmed Slot: 587 | Finalized Slot: 556 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 890 | ◎499.997835000
00:04:37 | Processed Slot: 588 | Confirmed Slot: 588 | Finalized Slot: 557 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 891 | ◎499.997830000
00:04:37 | Processed Slot: 588 | Confirmed Slot: 588 | Finalized Slot: 557 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 891 | ◎499.997830000
00:04:38 | Processed Slot: 589 | Confirmed Slot: 589 | Finalized Slot: 558 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 892 | ◎499.997825000
00:04:38 | Processed Slot: 589 | Confirmed Slot: 589 | Finalized Slot: 558 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 892 | ◎499.997825000
00:04:38 | Processed Slot: 590 | Confirmed Slot: 590 | Finalized Slot: 559 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 893 | ◎499.997820000
00:04:38 | Processed Slot: 590 | Confirmed Slot: 590 | Finalized Slot: 559 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 893 | ◎499.997820000
00:04:39 | Processed Slot: 591 | Confirmed Slot: 591 | Finalized Slot: 560 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 894 | ◎499.997815000
00:04:39 | Processed Slot: 591 | Confirmed Slot: 591 | Finalized Slot: 560 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 894 | ◎499.997815000
00:04:39 | Processed Slot: 592 | Confirmed Slot: 592 | Finalized Slot: 561 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 895 | ◎499.997810000
00:04:39 | Processed Slot: 593 | Confirmed Slot: 592 | Finalized Slot: 562 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 896 | ◎499.997810000
00:04:40 | Processed Slot: 593 | Confirmed Slot: 593 | Finalized Slot: 562 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 896 | ◎499.997805000
00:04:40 | Processed Slot: 594 | Confirmed Slot: 594 | Finalized Slot: 563 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 897 | ◎499.997800000
00:04:40 | Processed Slot: 594 | Confirmed Slot: 594 | Finalized Slot: 563 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 897 | ◎499.997800000
00:04:40 | Processed Slot: 595 | Confirmed Slot: 595 | Finalized Slot: 564 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 898 | ◎499.997795000
00:04:41 | Processed Slot: 595 | Confirmed Slot: 595 | Finalized Slot: 564 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 898 | ◎499.997795000
00:04:41 | Processed Slot: 596 | Confirmed Slot: 596 | Finalized Slot: 565 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 899 | ◎499.997790000
00:04:41 | Processed Slot: 596 | Confirmed Slot: 596 | Finalized Slot: 565 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 899 | ◎499.997790000
00:04:41 | Processed Slot: 597 | Confirmed Slot: 597 | Finalized Slot: 566 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 900 | ◎499.997785000
00:04:42 | Processed Slot: 597 | Confirmed Slot: 597 | Finalized Slot: 566 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 900 | ◎499.997785000
00:04:42 | Processed Slot: 598 | Confirmed Slot: 598 | Finalized Slot: 567 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 901 | ◎499.997780000
00:04:42 | Processed Slot: 598 | Confirmed Slot: 598 | Finalized Slot: 567 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 901 | ◎499.997780000
00:04:42 | Processed Slot: 599 | Confirmed Slot: 599 | Finalized Slot: 568 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 902 | ◎499.997775000
00:04:43 | Processed Slot: 600 | Confirmed Slot: 600 | Finalized Slot: 569 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 903 | ◎499.997770000
00:04:43 | Processed Slot: 600 | Confirmed Slot: 600 | Finalized Slot: 569 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 903 | ◎499.997770000
00:04:43 | Processed Slot: 601 | Confirmed Slot: 601 | Finalized Slot: 570 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 904 | ◎499.997765000
00:04:43 | Processed Slot: 601 | Confirmed Slot: 601 | Finalized Slot: 570 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 904 | ◎499.997765000
00:04:44 | Processed Slot: 602 | Confirmed Slot: 602 | Finalized Slot: 571 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 905 | ◎499.997760000
00:04:44 | Processed Slot: 602 | Confirmed Slot: 602 | Finalized Slot: 571 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 905 | ◎499.997760000
00:04:44 | Processed Slot: 603 | Confirmed Slot: 603 | Finalized Slot: 572 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 906 | ◎499.997755000
00:04:44 | Processed Slot: 603 | Confirmed Slot: 603 | Finalized Slot: 572 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 906 | ◎499.997755000
00:04:45 | Processed Slot: 604 | Confirmed Slot: 604 | Finalized Slot: 573 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 907 | ◎499.997750000
00:04:45 | Processed Slot: 604 | Confirmed Slot: 604 | Finalized Slot: 573 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 907 | ◎499.997750000
00:04:45 | Processed Slot: 605 | Confirmed Slot: 605 | Finalized Slot: 574 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 908 | ◎499.997745000
00:04:45 | Processed Slot: 605 | Confirmed Slot: 605 | Finalized Slot: 574 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 908 | ◎499.997745000
00:04:46 | Processed Slot: 606 | Confirmed Slot: 606 | Finalized Slot: 575 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 909 | ◎499.997740000
00:04:46 | Processed Slot: 606 | Confirmed Slot: 606 | Finalized Slot: 575 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 909 | ◎499.997740000
00:04:46 | Processed Slot: 607 | Confirmed Slot: 607 | Finalized Slot: 576 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 910 | ◎499.997735000
00:04:46 | Processed Slot: 607 | Confirmed Slot: 607 | Finalized Slot: 576 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 910 | ◎499.997735000
00:04:47 | Processed Slot: 608 | Confirmed Slot: 608 | Finalized Slot: 577 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 911 | ◎499.997730000
00:04:47 | Processed Slot: 609 | Confirmed Slot: 609 | Finalized Slot: 578 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 912 | ◎499.997725000
00:04:47 | Processed Slot: 609 | Confirmed Slot: 609 | Finalized Slot: 578 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 912 | ◎499.997725000
00:04:48 | Processed Slot: 610 | Confirmed Slot: 610 | Finalized Slot: 579 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 913 | ◎499.997720000
00:04:48 | Processed Slot: 610 | Confirmed Slot: 610 | Finalized Slot: 579 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 913 | ◎499.997720000
00:04:48 | Processed Slot: 611 | Confirmed Slot: 611 | Finalized Slot: 580 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 914 | ◎499.997715000
00:04:48 | Processed Slot: 611 | Confirmed Slot: 611 | Finalized Slot: 580 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 914 | ◎499.997715000
00:04:49 | Processed Slot: 612 | Confirmed Slot: 612 | Finalized Slot: 581 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 915 | ◎499.997710000
00:04:49 | Processed Slot: 612 | Confirmed Slot: 612 | Finalized Slot: 581 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 915 | ◎499.997710000
00:04:49 | Processed Slot: 613 | Confirmed Slot: 613 | Finalized Slot: 582 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 916 | ◎499.997705000
00:04:49 | Processed Slot: 613 | Confirmed Slot: 613 | Finalized Slot: 582 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 916 | ◎499.997705000
00:04:50 | Processed Slot: 614 | Confirmed Slot: 614 | Finalized Slot: 583 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 917 | ◎499.997700000
00:04:50 | Processed Slot: 614 | Confirmed Slot: 614 | Finalized Slot: 583 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 917 | ◎499.997700000
00:04:50 | Processed Slot: 615 | Confirmed Slot: 615 | Finalized Slot: 584 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 918 | ◎499.997695000
00:04:50 | Processed Slot: 615 | Confirmed Slot: 615 | Finalized Slot: 584 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 918 | ◎499.997695000
00:04:51 | Processed Slot: 616 | Confirmed Slot: 616 | Finalized Slot: 585 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 919 | ◎499.997690000
00:04:51 | Processed Slot: 616 | Confirmed Slot: 616 | Finalized Slot: 585 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 919 | ◎499.997690000
00:04:51 | Processed Slot: 617 | Confirmed Slot: 617 | Finalized Slot: 586 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 920 | ◎499.997685000
00:04:51 | Processed Slot: 618 | Confirmed Slot: 618 | Finalized Slot: 587 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 921 | ◎499.997680000
00:04:52 | Processed Slot: 618 | Confirmed Slot: 618 | Finalized Slot: 587 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 921 | ◎499.997680000
00:04:52 | Processed Slot: 619 | Confirmed Slot: 619 | Finalized Slot: 588 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 922 | ◎499.997675000
00:04:52 | Processed Slot: 619 | Confirmed Slot: 619 | Finalized Slot: 588 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 922 | ◎499.997675000
00:04:52 | Processed Slot: 620 | Confirmed Slot: 620 | Finalized Slot: 589 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 923 | ◎499.997670000
00:04:53 | Processed Slot: 620 | Confirmed Slot: 620 | Finalized Slot: 589 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 923 | ◎499.997670000
00:04:53 | Processed Slot: 621 | Confirmed Slot: 621 | Finalized Slot: 590 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 924 | ◎499.997665000
00:04:53 | Processed Slot: 621 | Confirmed Slot: 621 | Finalized Slot: 590 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 924 | ◎499.997665000
00:04:53 | Processed Slot: 622 | Confirmed Slot: 622 | Finalized Slot: 591 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 925 | ◎499.997660000
00:04:54 | Processed Slot: 622 | Confirmed Slot: 622 | Finalized Slot: 591 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 925 | ◎499.997660000
00:04:54 | Processed Slot: 623 | Confirmed Slot: 623 | Finalized Slot: 592 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 926 | ◎499.997655000
00:04:54 | Processed Slot: 623 | Confirmed Slot: 623 | Finalized Slot: 592 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 926 | ◎499.997655000
00:04:54 | Processed Slot: 624 | Confirmed Slot: 624 | Finalized Slot: 593 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 927 | ◎499.997650000
00:04:55 | Processed Slot: 625 | Confirmed Slot: 625 | Finalized Slot: 594 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 928 | ◎499.997645000
00:04:55 | Processed Slot: 625 | Confirmed Slot: 625 | Finalized Slot: 594 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 928 | ◎499.997645000
00:04:55 | Processed Slot: 626 | Confirmed Slot: 626 | Finalized Slot: 595 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 929 | ◎499.997640000
00:04:55 | Processed Slot: 626 | Confirmed Slot: 626 | Finalized Slot: 595 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 929 | ◎499.997640000
00:04:56 | Processed Slot: 627 | Confirmed Slot: 627 | Finalized Slot: 596 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 930 | ◎499.997635000
00:04:56 | Processed Slot: 627 | Confirmed Slot: 627 | Finalized Slot: 596 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 930 | ◎499.997635000
00:04:56 | Processed Slot: 628 | Confirmed Slot: 628 | Finalized Slot: 597 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 931 | ◎499.997630000
00:04:56 | Processed Slot: 628 | Confirmed Slot: 628 | Finalized Slot: 597 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 931 | ◎499.997630000
00:04:57 | Processed Slot: 629 | Confirmed Slot: 629 | Finalized Slot: 598 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 932 | ◎499.997625000
00:04:57 | Processed Slot: 629 | Confirmed Slot: 629 | Finalized Slot: 598 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 932 | ◎499.997625000
00:04:57 | Processed Slot: 630 | Confirmed Slot: 630 | Finalized Slot: 599 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 933 | ◎499.997620000
00:04:57 | Processed Slot: 630 | Confirmed Slot: 630 | Finalized Slot: 599 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 933 | ◎499.997620000
00:04:58 | Processed Slot: 631 | Confirmed Slot: 631 | Finalized Slot: 600 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 934 | ◎499.997615000
00:04:58 | Processed Slot: 632 | Confirmed Slot: 632 | Finalized Slot: 601 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 935 | ◎499.997610000
00:04:58 | Processed Slot: 632 | Confirmed Slot: 632 | Finalized Slot: 601 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 935 | ◎499.997610000
00:04:58 | Processed Slot: 633 | Confirmed Slot: 633 | Finalized Slot: 602 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 936 | ◎499.997605000
00:04:59 | Processed Slot: 633 | Confirmed Slot: 633 | Finalized Slot: 602 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 936 | ◎499.997605000
00:04:59 | Processed Slot: 634 | Confirmed Slot: 634 | Finalized Slot: 603 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 937 | ◎499.997600000
00:04:59 | Processed Slot: 634 | Confirmed Slot: 634 | Finalized Slot: 603 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 937 | ◎499.997600000
00:04:59 | Processed Slot: 635 | Confirmed Slot: 635 | Finalized Slot: 604 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 938 | ◎499.997595000
00:05:00 | Processed Slot: 635 | Confirmed Slot: 635 | Finalized Slot: 604 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 938 | ◎499.997595000
00:05:00 | Processed Slot: 636 | Confirmed Slot: 636 | Finalized Slot: 605 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 939 | ◎499.997590000
00:05:00 | Processed Slot: 636 | Confirmed Slot: 636 | Finalized Slot: 605 | Full Snapshot Slot: 500 | Incremental Snapshot Slot: - | Transactions: 939 | ◎499.997590000
00:05:00 | Processed Slot: 637 | Confirmed Slot: 637 | Finalized Slot: 606 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 940 | ◎499.997585000
00:05:01 | Processed Slot: 638 | Confirmed Slot: 638 | Finalized Slot: 607 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 941 | ◎499.997580000
00:05:01 | Processed Slot: 638 | Confirmed Slot: 638 | Finalized Slot: 607 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 941 | ◎499.997580000
00:05:01 | Processed Slot: 639 | Confirmed Slot: 639 | Finalized Slot: 608 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 942 | ◎499.997575000
00:05:01 | Processed Slot: 639 | Confirmed Slot: 639 | Finalized Slot: 608 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 942 | ◎499.997575000
00:05:02 | Processed Slot: 640 | Confirmed Slot: 640 | Finalized Slot: 609 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 943 | ◎499.997570000
00:05:02 | Processed Slot: 640 | Confirmed Slot: 640 | Finalized Slot: 609 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 943 | ◎499.997570000
00:05:02 | Processed Slot: 641 | Confirmed Slot: 641 | Finalized Slot: 610 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 944 | ◎499.997565000
00:05:03 | Processed Slot: 641 | Confirmed Slot: 641 | Finalized Slot: 610 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 944 | ◎499.997565000
00:05:03 | Processed Slot: 642 | Confirmed Slot: 642 | Finalized Slot: 611 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 945 | ◎499.997560000
00:05:03 | Processed Slot: 642 | Confirmed Slot: 642 | Finalized Slot: 611 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 945 | ◎499.997560000
00:05:03 | Processed Slot: 643 | Confirmed Slot: 643 | Finalized Slot: 612 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 946 | ◎499.997555000
00:05:04 | Processed Slot: 644 | Confirmed Slot: 644 | Finalized Slot: 613 | Full Snapshot Slot: 600 | Incremental Snapshot Slot: - | Transactions: 947 | ◎499.997550000
